Date,drought_severity,drought_percent,wetness_severity,wetness_percent,0,-9,Year,Month,Day
1939-12-01,D3,7.8,W3,0,22,0,1939,12,01
1939-12-01,D3,7.8,W4,0,22,0,1939,12,01
1939-12-01,D4,1.7,W0,15.6,22,0,1939,12,01
1939-12-01,D4,1.7,W1,10.2,22,0,1939,12,01
1939-12-01,D4,1.7,W2,0.9,22,0,1939,12,01
1939-12-01,D4,1.7,W3,0,22,0,1939,12,01
1939-12-01,D4,1.7,W4,0,22,0,1939,12,01
1940-01-01,D0,0.9,W0,24,75.2,0,1940,01,01
1940-01-01,D0,0.9,W1,5.7,75.2,0,1940,01,01
1940-01-01,D0,0.9,W2,0.1,75.2,0,1940,01,01
1940-01-01,D0,0.9,W3,0,75.2,0,1940,01,01
1940-01-01,D0,0.9,W4,0,75.2,0,1940,01,01
1940-01-01,D1,0.1,W0,24,75.2,0,1940,01,01
1940-01-01,D1,0.1,W1,5.7,75.2,0,1940,01,01
1940-01-01,D1,0.1,W2,0.1,75.2,0,1940,01,01
1940-01-01,D1,0.1,W3,0,75.2,0,1940,01,01
1940-01-01,D1,0.1,W4,0,75.2,0,1940,01,01
1940-01-01,D2,0,W0,24,75.2,0,1940,01,01
1940-01-01,D2,0,W1,5.7,75.2,0,1940,01,01
1940-01-01,D2,0,W2,0.1,75.2,0,1940,01,01
1940-01-01,D2,0,W3,0,75.2,0,1940,01,01
1940-01-01,D2,0,W4,0,75.2,0,1940,01,01
1940-01-01,D3,0,W0,24,75.2,0,1940,01,01
1940-01-01,D3,0,W1,5.7,75.2,0,1940,01,01
1940-01-01,D3,0,W2,0.1,75.2,0,1940,01,01
1940-01-01,D3,0,W3,0,75.2,0,1940,01,01
1940-01-01,D3,0,W4,0,75.2,0,1940,01,01
1940-01-01,D4,0,W0,24,75.2,0,1940,01,01
1940-01-01,D4,0,W1,5.7,75.2,0,1940,01,01
1940-01-01,D4,0,W2,0.1,75.2,0,1940,01,01
1940-01-01,D4,0,W3,0,75.2,0,1940,01,01
1940-01-01,D4,0,W4,0,75.2,0,1940,01,01
1940-02-01,D0,0,W0,75.4,24.5,0,1940,02,01
1940-02-01,D0,0,W1,47,24.5,0,1940,02,01
1940-02-01,D0,0,W2,4.8,24.5,0,1940,02,01
1940-02-01,D0,0,W3,0.1,24.5,0,1940,02,01
1940-02-01,D0,0,W4,0,24.5,0,1940,02,01
1940-02-01,D1,0,W0,75.4,24.5,0,1940,02,01
1940-02-01,D1,0,W1,47,24.5,0,1940,02,01
1940-02-01,D1,0,W2,4.8,24.5,0,1940,02,01
1940-02-01,D1,0,W3,0.1,24.5,0,1940,02,01
1940-02-01,D1,0,W4,0,24.5,0,1940,02,01
1940-02-01,D2,0,W0,75.4,24.5,0,1940,02,01
1940-02-01,D2,0,W1,47,24.5,0,1940,02,01
1940-02-01,D2,0,W2,4.8,24.5,0,1940,02,01
1940-02-01,D2,0,W3,0.1,24.5,0,1940,02,01
1940-02-01,D2,0,W4,0,24.5,0,1940,02,01
1940-02-01,D3,0,W0,75.4,24.5,0,1940,02,01
1940-02-01,D3,0,W1,47,24.5,0,1940,02,01
1940-02-01,D3,0,W2,4.8,24.5,0,1940,02,01
1940-02-01,D3,0,W3,0.1,24.5,0,1940,02,01
1940-02-01,D3,0,W4,0,24.5,0,1940,02,01
1940-02-01,D4,0,W0,75.4,24.5,0,1940,02,01
1940-02-01,D4,0,W1,47,24.5,0,1940,02,01
1940-02-01,D4,0,W2,4.8,24.5,0,1940,02,01
1940-02-01,D4,0,W3,0.1,24.5,0,1940,02,01
1940-02-01,D4,0,W4,0,24.5,0,1940,02,01
1940-03-01,D0,0.2,W0,68.6,31.1,0,1940,03,01
1940-03-01,D0,0.2,W1,50.7,31.1,0,1940,03,01
1940-03-01,D0,0.2,W2,6,31.1,0,1940,03,01
1940-03-01,D0,0.2,W3,0.2,31.1,0,1940,03,01
1940-03-01,D0,0.2,W4,0,31.1,0,1940,03,01
1940-03-01,D1,0,W0,68.6,31.1,0,1940,03,01
1940-03-01,D1,0,W1,50.7,31.1,0,1940,03,01
1940-03-01,D1,0,W2,6,31.1,0,1940,03,01
1940-03-01,D1,0,W3,0.2,31.1,0,1940,03,01
1940-03-01,D1,0,W4,0,31.1,0,1940,03,01
1940-03-01,D2,0,W0,68.6,31.1,0,1940,03,01
1940-03-01,D2,0,W1,50.7,31.1,0,1940,03,01
1940-03-01,D2,0,W2,6,31.1,0,1940,03,01
1940-03-01,D2,0,W3,0.2,31.1,0,1940,03,01
1940-03-01,D2,0,W4,0,31.1,0,1940,03,01
1940-03-01,D3,0,W0,68.6,31.1,0,1940,03,01
1940-03-01,D3,0,W1,50.7,31.1,0,1940,03,01
1940-03-01,D3,0,W2,6,31.1,0,1940,03,01
1940-03-01,D3,0,W3,0.2,31.1,0,1940,03,01
1940-03-01,D3,0,W4,0,31.1,0,1940,03,01
1940-03-01,D4,0,W0,68.6,31.1,0,1940,03,01
1940-03-01,D4,0,W1,50.7,31.1,0,1940,03,01
1940-03-01,D4,0,W2,6,31.1,0,1940,03,01
1940-03-01,D4,0,W3,0.2,31.1,0,1940,03,01
1940-03-01,D4,0,W4,0,31.1,0,1940,03,01
1940-04-01,D0,0,W0,69,31,0,1940,04,01
1940-04-01,D0,0,W1,40.8,31,0,1940,04,01
1940-04-01,D0,0,W2,2,31,0,1940,04,01
1940-04-01,D0,0,W3,0,31,0,1940,04,01
1940-04-01,D0,0,W4,0,31,0,1940,04,01
1940-04-01,D1,0,W0,69,31,0,1940,04,01
1940-04-01,D1,0,W1,40.8,31,0,1940,04,01
1940-04-01,D1,0,W2,2,31,0,1940,04,01
1940-04-01,D1,0,W3,0,31,0,1940,04,01
1940-04-01,D1,0,W4,0,31,0,1940,04,01
1940-04-01,D2,0,W0,69,31,0,1940,04,01
1940-04-01,D2,0,W1,40.8,31,0,1940,04,01
1940-04-01,D2,0,W2,2,31,0,1940,04,01
1940-04-01,D2,0,W3,0,31,0,1940,04,01
1940-04-01,D2,0,W4,0,31,0,1940,04,01
1940-04-01,D3,0,W0,69,31,0,1940,04,01
1940-04-01,D3,0,W1,40.8,31,0,1940,04,01
1940-04-01,D3,0,W2,2,31,0,1940,04,01
1940-04-01,D3,0,W3,0,31,0,1940,04,01
1940-04-01,D3,0,W4,0,31,0,1940,04,01
1940-04-01,D4,0,W0,69,31,0,1940,04,01
1940-04-01,D4,0,W1,40.8,31,0,1940,04,01
1940-04-01,D4,0,W2,2,31,0,1940,04,01
1940-04-01,D4,0,W3,0,31,0,1940,04,01
1940-04-01,D4,0,W4,0,31,0,1940,04,01
1940-05-01,D0,0.1,W0,66.9,32.9,0,1940,05,01
1940-05-01,D0,0.1,W1,37,32.9,0,1940,05,01
1940-05-01,D0,0.1,W2,0.8,32.9,0,1940,05,01
1940-05-01,D0,0.1,W3,0,32.9,0,1940,05,01
1940-05-01,D0,0.1,W4,0,32.9,0,1940,05,01
1940-05-01,D1,0,W0,66.9,32.9,0,1940,05,01
1940-05-01,D1,0,W1,37,32.9,0,1940,05,01
1940-05-01,D1,0,W2,0.8,32.9,0,1940,05,01
1940-05-01,D1,0,W3,0,32.9,0,1940,05,01
1940-05-01,D1,0,W4,0,32.9,0,1940,05,01
1940-05-01,D2,0,W0,66.9,32.9,0,1940,05,01
1940-05-01,D2,0,W1,37,32.9,0,1940,05,01
1940-05-01,D2,0,W2,0.8,32.9,0,1940,05,01
1940-05-01,D2,0,W3,0,32.9,0,1940,05,01
1940-05-01,D2,0,W4,0,32.9,0,1940,05,01
1940-05-01,D3,0,W0,66.9,32.9,0,1940,05,01
1940-05-01,D3,0,W1,37,32.9,0,1940,05,01
1940-05-01,D3,0,W2,0.8,32.9,0,1940,05,01
1940-05-01,D3,0,W3,0,32.9,0,1940,05,01
1940-05-01,D3,0,W4,0,32.9,0,1940,05,01
1940-05-01,D4,0,W0,66.9,32.9,0,1940,05,01
1940-05-01,D4,0,W1,37,32.9,0,1940,05,01
1940-05-01,D4,0,W2,0.8,32.9,0,1940,05,01
1940-05-01,D4,0,W3,0,32.9,0,1940,05,01
1940-05-01,D4,0,W4,0,32.9,0,1940,05,01
1940-06-01,D0,2.5,W0,48.8,48.6,0,1940,06,01
1940-06-01,D0,2.5,W1,26.3,48.6,0,1940,06,01
1940-06-01,D0,2.5,W2,0.3,48.6,0,1940,06,01
1940-06-01,D0,2.5,W3,0,48.6,0,1940,06,01
1940-06-01,D0,2.5,W4,0,48.6,0,1940,06,01
1940-06-01,D1,0.4,W0,48.8,48.6,0,1940,06,01
1940-06-01,D1,0.4,W1,26.3,48.6,0,1940,06,01
1940-06-01,D1,0.4,W2,0.3,48.6,0,1940,06,01
1940-06-01,D1,0.4,W3,0,48.6,0,1940,06,01
1940-06-01,D1,0.4,W4,0,48.6,0,1940,06,01
1940-06-01,D2,0,W0,48.8,48.6,0,1940,06,01
1940-06-01,D2,0,W1,26.3,48.6,0,1940,06,01
1940-06-01,D2,0,W2,0.3,48.6,0,1940,06,01
1940-06-01,D2,0,W3,0,48.6,0,1940,06,01
1940-06-01,D2,0,W4,0,48.6,0,1940,06,01
1940-06-01,D3,0,W0,48.8,48.6,0,1940,06,01
1940-06-01,D3,0,W1,26.3,48.6,0,1940,06,01
1940-06-01,D3,0,W2,0.3,48.6,0,1940,06,01
1940-06-01,D3,0,W3,0,48.6,0,1940,06,01
1940-06-01,D3,0,W4,0,48.6,0,1940,06,01
1940-06-01,D4,0,W0,48.8,48.6,0,1940,06,01
1940-06-01,D4,0,W1,26.3,48.6,0,1940,06,01
1940-06-01,D4,0,W2,0.3,48.6,0,1940,06,01
1940-06-01,D4,0,W3,0,48.6,0,1940,06,01
1940-06-01,D4,0,W4,0,48.6,0,1940,06,01
1940-07-01,D0,3.6,W0,47.1,49.3,0,1940,07,01
1940-07-01,D0,3.6,W1,28.3,49.3,0,1940,07,01
1940-07-01,D0,3.6,W2,0.6,49.3,0,1940,07,01
1940-07-01,D0,3.6,W3,0,49.3,0,1940,07,01
1940-07-01,D0,3.6,W4,0,49.3,0,1940,07,01
1940-07-01,D1,0.6,W0,47.1,49.3,0,1940,07,01
1940-07-01,D1,0.6,W1,28.3,49.3,0,1940,07,01
1940-07-01,D1,0.6,W2,0.6,49.3,0,1940,07,01
1940-07-01,D1,0.6,W3,0,49.3,0,1940,07,01
1940-07-01,D1,0.6,W4,0,49.3,0,1940,07,01
1940-07-01,D2,0,W0,47.1,49.3,0,1940,07,01
1940-07-01,D2,0,W1,28.3,49.3,0,1940,07,01
1940-07-01,D2,0,W2,0.6,49.3,0,1940,07,01
1940-07-01,D2,0,W3,0,49.3,0,1940,07,01
1940-07-01,D2,0,W4,0,49.3,0,1940,07,01
1940-07-01,D3,0,W0,47.1,49.3,0,1940,07,01
1940-07-01,D3,0,W1,28.3,49.3,0,1940,07,01
1940-07-01,D3,0,W2,0.6,49.3,0,1940,07,01
1940-07-01,D3,0,W3,0,49.3,0,1940,07,01
1940-07-01,D3,0,W4,0,49.3,0,1940,07,01
1940-07-01,D4,0,W0,47.1,49.3,0,1940,07,01
1940-07-01,D4,0,W1,28.3,49.3,0,1940,07,01
1940-07-01,D4,0,W2,0.6,49.3,0,1940,07,01
1940-07-01,D4,0,W3,0,49.3,0,1940,07,01
1940-07-01,D4,0,W4,0,49.3,0,1940,07,01
1940-08-01,D0,11.2,W0,55.5,33.3,0,1940,08,01
1940-08-01,D0,11.2,W1,45.8,33.3,0,1940,08,01
1940-08-01,D0,11.2,W2,18.5,33.3,0,1940,08,01
1940-08-01,D0,11.2,W3,3.7,33.3,0,1940,08,01
1940-08-01,D0,11.2,W4,0,33.3,0,1940,08,01
1940-08-01,D1,6.3,W0,55.5,33.3,0,1940,08,01
1940-08-01,D1,6.3,W1,45.8,33.3,0,1940,08,01
1940-08-01,D1,6.3,W2,18.5,33.3,0,1940,08,01
1940-08-01,D1,6.3,W3,3.7,33.3,0,1940,08,01
1940-08-01,D1,6.3,W4,0,33.3,0,1940,08,01
1940-08-01,D2,1.1,W0,55.5,33.3,0,1940,08,01
1940-08-01,D2,1.1,W1,45.8,33.3,0,1940,08,01
1940-08-01,D2,1.1,W2,18.5,33.3,0,1940,08,01
1940-08-01,D2,1.1,W3,3.7,33.3,0,1940,08,01
1940-08-01,D2,1.1,W4,0,33.3,0,1940,08,01
1940-08-01,D3,0,W0,55.5,33.3,0,1940,08,01
1940-08-01,D3,0,W1,45.8,33.3,0,1940,08,01
1940-08-01,D3,0,W2,18.5,33.3,0,1940,08,01
1940-08-01,D3,0,W3,3.7,33.3,0,1940,08,01
1940-08-01,D3,0,W4,0,33.3,0,1940,08,01
1940-08-01,D4,0,W0,55.5,33.3,0,1940,08,01
1940-08-01,D4,0,W1,45.8,33.3,0,1940,08,01
1940-08-01,D4,0,W2,18.5,33.3,0,1940,08,01
1940-08-01,D4,0,W3,3.7,33.3,0,1940,08,01
1940-08-01,D4,0,W4,0,33.3,0,1940,08,01
1940-09-01,D0,1.8,W0,63.8,34.4,0,1940,09,01
1940-09-01,D0,1.8,W1,54.7,34.4,0,1940,09,01
1940-09-01,D0,1.8,W2,34.7,34.4,0,1940,09,01
1940-09-01,D0,1.8,W3,14.5,34.4,0,1940,09,01
1940-09-01,D0,1.8,W4,0.5,34.4,0,1940,09,01
1940-09-01,D1,0,W0,63.8,34.4,0,1940,09,01
1940-09-01,D1,0,W1,54.7,34.4,0,1940,09,01
1940-09-01,D1,0,W2,34.7,34.4,0,1940,09,01
1940-09-01,D1,0,W3,14.5,34.4,0,1940,09,01
1940-09-01,D1,0,W4,0.5,34.4,0,1940,09,01
1940-09-01,D2,0,W0,63.8,34.4,0,1940,09,01
1940-09-01,D2,0,W1,54.7,34.4,0,1940,09,01
1940-09-01,D2,0,W2,34.7,34.4,0,1940,09,01
1940-09-01,D2,0,W3,14.5,34.4,0,1940,09,01
1940-09-01,D2,0,W4,0.5,34.4,0,1940,09,01
1940-09-01,D3,0,W0,63.8,34.4,0,1940,09,01
1940-09-01,D3,0,W1,54.7,34.4,0,1940,09,01
1940-09-01,D3,0,W2,34.7,34.4,0,1940,09,01
1940-09-01,D3,0,W3,14.5,34.4,0,1940,09,01
1940-09-01,D3,0,W4,0.5,34.4,0,1940,09,01
1940-09-01,D4,0,W0,63.8,34.4,0,1940,09,01
1940-09-01,D4,0,W1,54.7,34.4,0,1940,09,01
1940-09-01,D4,0,W2,34.7,34.4,0,1940,09,01
1940-09-01,D4,0,W3,14.5,34.4,0,1940,09,01
1940-09-01,D4,0,W4,0.5,34.4,0,1940,09,01
1940-10-01,D0,4.2,W0,55.9,39.8,0,1940,10,01
1940-10-01,D0,4.2,W1,42,39.8,0,1940,10,01
1940-10-01,D0,4.2,W2,20.6,39.8,0,1940,10,01
1940-10-01,D0,4.2,W3,7.2,39.8,0,1940,10,01
1940-10-01,D0,4.2,W4,0.4,39.8,0,1940,10,01
1940-10-01,D1,0.6,W0,55.9,39.8,0,1940,10,01
1940-10-01,D1,0.6,W1,42,39.8,0,1940,10,01
1940-10-01,D1,0.6,W2,20.6,39.8,0,1940,10,01
1940-10-01,D1,0.6,W3,7.2,39.8,0,1940,10,01
1940-10-01,D1,0.6,W4,0.4,39.8,0,1940,10,01
1940-10-01,D2,0,W0,55.9,39.8,0,1940,10,01
1940-10-01,D2,0,W1,42,39.8,0,1940,10,01
1940-10-01,D2,0,W2,20.6,39.8,0,1940,10,01
1940-10-01,D2,0,W3,7.2,39.8,0,1940,10,01
1940-10-01,D2,0,W4,0.4,39.8,0,1940,10,01
1940-10-01,D3,0,W0,55.9,39.8,0,1940,10,01
1940-10-01,D3,0,W1,42,39.8,0,1940,10,01
1940-10-01,D3,0,W2,20.6,39.8,0,1940,10,01
1940-10-01,D3,0,W3,7.2,39.8,0,1940,10,01
1940-10-01,D3,0,W4,0.4,39.8,0,1940,10,01
1940-10-01,D4,0,W0,55.9,39.8,0,1940,10,01
1940-10-01,D4,0,W1,42,39.8,0,1940,10,01
1940-10-01,D4,0,W2,20.6,39.8,0,1940,10,01
1940-10-01,D4,0,W3,7.2,39.8,0,1940,10,01
1940-10-01,D4,0,W4,0.4,39.8,0,1940,10,01
1940-11-01,D0,42.4,W0,5.8,51.9,0,1940,11,01
1940-11-01,D0,42.4,W1,0.9,51.9,0,1940,11,01
1940-11-01,D0,42.4,W2,0,51.9,0,1940,11,01
1940-11-01,D0,42.4,W3,0,51.9,0,1940,11,01
1940-11-01,D0,42.4,W4,0,51.9,0,1940,11,01
1940-11-01,D1,28.9,W0,5.8,51.9,0,1940,11,01
1940-11-01,D1,28.9,W1,0.9,51.9,0,1940,11,01
1940-11-01,D1,28.9,W2,0,51.9,0,1940,11,01
1940-11-01,D1,28.9,W3,0,51.9,0,1940,11,01
1940-11-01,D1,28.9,W4,0,51.9,0,1940,11,01
1940-11-01,D2,11.1,W0,5.8,51.9,0,1940,11,01
1940-11-01,D2,11.1,W1,0.9,51.9,0,1940,11,01
1940-11-01,D2,11.1,W2,0,51.9,0,1940,11,01
1940-11-01,D2,11.1,W3,0,51.9,0,1940,11,01
1940-11-01,D2,11.1,W4,0,51.9,0,1940,11,01
1940-11-01,D3,4.1,W0,5.8,51.9,0,1940,11,01
1940-11-01,D3,4.1,W1,0.9,51.9,0,1940,11,01
1940-11-01,D3,4.1,W2,0,51.9,0,1940,11,01
1940-11-01,D3,4.1,W3,0,51.9,0,1940,11,01
1940-11-01,D3,4.1,W4,0,51.9,0,1940,11,01
1940-11-01,D4,0.4,W0,5.8,51.9,0,1940,11,01
1940-11-01,D4,0.4,W1,0.9,51.9,0,1940,11,01
1940-11-01,D4,0.4,W2,0,51.9,0,1940,11,01
1940-11-01,D4,0.4,W3,0,51.9,0,1940,11,01
1940-11-01,D4,0.4,W4,0,51.9,0,1940,11,01
1940-12-01,D0,1.3,W0,71,27.8,0,1940,12,01
1940-12-01,D0,1.3,W1,50.1,27.8,0,1940,12,01
1940-12-01,D0,1.3,W2,13.5,27.8,0,1940,12,01
1940-12-01,D0,1.3,W3,3.4,27.8,0,1940,12,01
1940-12-01,D0,1.3,W4,0,27.8,0,1940,12,01
1940-12-01,D1,0.2,W0,71,27.8,0,1940,12,01
1940-12-01,D1,0.2,W1,50.1,27.8,0,1940,12,01
1940-12-01,D1,0.2,W2,13.5,27.8,0,1940,12,01
1940-12-01,D1,0.2,W3,3.4,27.8,0,1940,12,01
1940-12-01,D1,0.2,W4,0,27.8,0,1940,12,01
1940-12-01,D2,0,W0,71,27.8,0,1940,12,01
1940-12-01,D2,0,W1,50.1,27.8,0,1940,12,01
1940-12-01,D2,0,W2,13.5,27.8,0,1940,12,01
1940-12-01,D2,0,W3,3.4,27.8,0,1940,12,01
1940-12-01,D2,0,W4,0,27.8,0,1940,12,01
1940-12-01,D3,0,W0,71,27.8,0,1940,12,01
1940-12-01,D3,0,W1,50.1,27.8,0,1940,12,01
1940-12-01,D3,0,W2,13.5,27.8,0,1940,12,01
1940-12-01,D3,0,W3,3.4,27.8,0,1940,12,01
1940-12-01,D3,0,W4,0,27.8,0,1940,12,01
1940-12-01,D4,0,W0,71,27.8,0,1940,12,01
1940-12-01,D4,0,W1,50.1,27.8,0,1940,12,01
1940-12-01,D4,0,W2,13.5,27.8,0,1940,12,01
1940-12-01,D4,0,W3,3.4,27.8,0,1940,12,01
1940-12-01,D4,0,W4,0,27.8,0,1940,12,01
1941-01-01,D0,0.4,W0,81,18.6,0,1941,01,01
1941-01-01,D0,0.4,W1,60.3,18.6,0,1941,01,01
1941-01-01,D0,0.4,W2,16,18.6,0,1941,01,01
1941-01-01,D0,0.4,W3,4.9,18.6,0,1941,01,01
1941-01-01,D0,0.4,W4,1.1,18.6,0,1941,01,01
1941-01-01,D1,0,W0,81,18.6,0,1941,01,01
1941-01-01,D1,0,W1,60.3,18.6,0,1941,01,01
1941-01-01,D1,0,W2,16,18.6,0,1941,01,01
1941-01-01,D1,0,W3,4.9,18.6,0,1941,01,01
1941-01-01,D1,0,W4,1.1,18.6,0,1941,01,01
1941-01-01,D2,0,W0,81,18.6,0,1941,01,01
1941-01-01,D2,0,W1,60.3,18.6,0,1941,01,01
1941-01-01,D2,0,W2,16,18.6,0,1941,01,01
1941-01-01,D2,0,W3,4.9,18.6,0,1941,01,01
1941-01-01,D2,0,W4,1.1,18.6,0,1941,01,01
1941-01-01,D3,0,W0,81,18.6,0,1941,01,01
1941-01-01,D3,0,W1,60.3,18.6,0,1941,01,01
1941-01-01,D3,0,W2,16,18.6,0,1941,01,01
1941-01-01,D3,0,W3,4.9,18.6,0,1941,01,01
1941-01-01,D3,0,W4,1.1,18.6,0,1941,01,01
1941-01-01,D4,0,W0,81,18.6,0,1941,01,01
1941-01-01,D4,0,W1,60.3,18.6,0,1941,01,01
1941-01-01,D4,0,W2,16,18.6,0,1941,01,01
1941-01-01,D4,0,W3,4.9,18.6,0,1941,01,01
1941-01-01,D4,0,W4,1.1,18.6,0,1941,01,01
1941-02-01,D0,0,W0,94.1,5.9,0,1941,02,01
1941-02-01,D0,0,W1,84.4,5.9,0,1941,02,01
1941-02-01,D0,0,W2,50.7,5.9,0,1941,02,01
1941-02-01,D0,0,W3,24.4,5.9,0,1941,02,01
1941-02-01,D0,0,W4,4.6,5.9,0,1941,02,01
1941-02-01,D1,0,W0,94.1,5.9,0,1941,02,01
1941-02-01,D1,0,W1,84.4,5.9,0,1941,02,01
1941-02-01,D1,0,W2,50.7,5.9,0,1941,02,01
1941-02-01,D1,0,W3,24.4,5.9,0,1941,02,01
1941-02-01,D1,0,W4,4.6,5.9,0,1941,02,01
1941-02-01,D2,0,W0,94.1,5.9,0,1941,02,01
1941-02-01,D2,0,W1,84.4,5.9,0,1941,02,01
1941-02-01,D2,0,W2,50.7,5.9,0,1941,02,01
1941-02-01,D2,0,W3,24.4,5.9,0,1941,02,01
1941-02-01,D2,0,W4,4.6,5.9,0,1941,02,01
1941-02-01,D3,0,W0,94.1,5.9,0,1941,02,01
1941-02-01,D3,0,W1,84.4,5.9,0,1941,02,01
1941-02-01,D3,0,W2,50.7,5.9,0,1941,02,01
1941-02-01,D3,0,W3,24.4,5.9,0,1941,02,01
1941-02-01,D3,0,W4,4.6,5.9,0,1941,02,01
1941-02-01,D4,0,W0,94.1,5.9,0,1941,02,01
1941-02-01,D4,0,W1,84.4,5.9,0,1941,02,01
1941-02-01,D4,0,W2,50.7,5.9,0,1941,02,01
1941-02-01,D4,0,W3,24.4,5.9,0,1941,02,01
1941-02-01,D4,0,W4,4.6,5.9,0,1941,02,01
1941-03-01,D0,0,W0,91.3,8.7,0,1941,03,01
1941-03-01,D0,0,W1,84.3,8.7,0,1941,03,01
1941-03-01,D0,0,W2,62.7,8.7,0,1941,03,01
1941-03-01,D0,0,W3,41.4,8.7,0,1941,03,01
1941-03-01,D0,0,W4,14.5,8.7,0,1941,03,01
1941-03-01,D1,0,W0,91.3,8.7,0,1941,03,01
1941-03-01,D1,0,W1,84.3,8.7,0,1941,03,01
1941-03-01,D1,0,W2,62.7,8.7,0,1941,03,01
1941-03-01,D1,0,W3,41.4,8.7,0,1941,03,01
1941-03-01,D1,0,W4,14.5,8.7,0,1941,03,01
1941-03-01,D2,0,W0,91.3,8.7,0,1941,03,01
1941-03-01,D2,0,W1,84.3,8.7,0,1941,03,01
1941-03-01,D2,0,W2,62.7,8.7,0,1941,03,01
1941-03-01,D2,0,W3,41.4,8.7,0,1941,03,01
1941-03-01,D2,0,W4,14.5,8.7,0,1941,03,01
1941-03-01,D3,0,W0,91.3,8.7,0,1941,03,01
1941-03-01,D3,0,W1,84.3,8.7,0,1941,03,01
1941-03-01,D3,0,W2,62.7,8.7,0,1941,03,01
1941-03-01,D3,0,W3,41.4,8.7,0,1941,03,01
1941-03-01,D3,0,W4,14.5,8.7,0,1941,03,01
1941-03-01,D4,0,W0,91.3,8.7,0,1941,03,01
1941-03-01,D4,0,W1,84.3,8.7,0,1941,03,01
1941-03-01,D4,0,W2,62.7,8.7,0,1941,03,01
1941-03-01,D4,0,W3,41.4,8.7,0,1941,03,01
1941-03-01,D4,0,W4,14.5,8.7,0,1941,03,01
1941-04-01,D0,0,W0,95,5.1,0,1941,04,01
1941-04-01,D0,0,W1,88.9,5.1,0,1941,04,01
1941-04-01,D0,0,W2,72.6,5.1,0,1941,04,01
1941-04-01,D0,0,W3,60.2,5.1,0,1941,04,01
1941-04-01,D0,0,W4,31.7,5.1,0,1941,04,01
1941-04-01,D1,0,W0,95,5.1,0,1941,04,01
1941-04-01,D1,0,W1,88.9,5.1,0,1941,04,01
1941-04-01,D1,0,W2,72.6,5.1,0,1941,04,01
1941-04-01,D1,0,W3,60.2,5.1,0,1941,04,01
1941-04-01,D1,0,W4,31.7,5.1,0,1941,04,01
1941-04-01,D2,0,W0,95,5.1,0,1941,04,01
1941-04-01,D2,0,W1,88.9,5.1,0,1941,04,01
1941-04-01,D2,0,W2,72.6,5.1,0,1941,04,01
1941-04-01,D2,0,W3,60.2,5.1,0,1941,04,01
1941-04-01,D2,0,W4,31.7,5.1,0,1941,04,01
1941-04-01,D3,0,W0,95,5.1,0,1941,04,01
1941-04-01,D3,0,W1,88.9,5.1,0,1941,04,01
1941-04-01,D3,0,W2,72.6,5.1,0,1941,04,01
1941-04-01,D3,0,W3,60.2,5.1,0,1941,04,01
1941-04-01,D3,0,W4,31.7,5.1,0,1941,04,01
1941-04-01,D4,0,W0,95,5.1,0,1941,04,01
1941-04-01,D4,0,W1,88.9,5.1,0,1941,04,01
1941-04-01,D4,0,W2,72.6,5.1,0,1941,04,01
1941-04-01,D4,0,W3,60.2,5.1,0,1941,04,01
1941-04-01,D4,0,W4,31.7,5.1,0,1941,04,01
1941-05-01,D0,0,W0,97.4,2.6,0,1941,05,01
1941-05-01,D0,0,W1,90.7,2.6,0,1941,05,01
1941-05-01,D0,0,W2,76.2,2.6,0,1941,05,01
1941-05-01,D0,0,W3,63.6,2.6,0,1941,05,01
1941-05-01,D0,0,W4,36.1,2.6,0,1941,05,01
1941-05-01,D1,0,W0,97.4,2.6,0,1941,05,01
1941-05-01,D1,0,W1,90.7,2.6,0,1941,05,01
1941-05-01,D1,0,W2,76.2,2.6,0,1941,05,01
1941-05-01,D1,0,W3,63.6,2.6,0,1941,05,01
1941-05-01,D1,0,W4,36.1,2.6,0,1941,05,01
1941-05-01,D2,0,W0,97.4,2.6,0,1941,05,01
1941-05-01,D2,0,W1,90.7,2.6,0,1941,05,01
1941-05-01,D2,0,W2,76.2,2.6,0,1941,05,01
1941-05-01,D2,0,W3,63.6,2.6,0,1941,05,01
1941-05-01,D2,0,W4,36.1,2.6,0,1941,05,01
1941-05-01,D3,0,W0,97.4,2.6,0,1941,05,01
1941-05-01,D3,0,W1,90.7,2.6,0,1941,05,01
1941-05-01,D3,0,W2,76.2,2.6,0,1941,05,01
1941-05-01,D3,0,W3,63.6,2.6,0,1941,05,01
1941-05-01,D3,0,W4,36.1,2.6,0,1941,05,01
1941-05-01,D4,0,W0,97.4,2.6,0,1941,05,01
1941-05-01,D4,0,W1,90.7,2.6,0,1941,05,01
1941-05-01,D4,0,W2,76.2,2.6,0,1941,05,01
1941-05-01,D4,0,W3,63.6,2.6,0,1941,05,01
1941-05-01,D4,0,W4,36.1,2.6,0,1941,05,01
1941-06-01,D0,0,W0,96.7,3.3,0,1941,06,01
1941-06-01,D0,0,W1,89.3,3.3,0,1941,06,01
1941-06-01,D0,0,W2,75.7,3.3,0,1941,06,01
1941-06-01,D0,0,W3,63.8,3.3,0,1941,06,01
1941-06-01,D0,0,W4,36.1,3.3,0,1941,06,01
1941-06-01,D1,0,W0,96.7,3.3,0,1941,06,01
1941-06-01,D1,0,W1,89.3,3.3,0,1941,06,01
